,logFC,logCPM,PValue,FDR
PA2514,-8.59917376942992,8.24741182900895,3.05769164008757e-114,1.73615731324172e-110
PA2513,-8.20352477746421,7.67989317960907,8.08561978972641e-107,2.29550745830333e-103
PA0866,-6.28644965660216,8.22730636575987,2.65956573115334e-106,4.44807029780079e-103
PA2566,-6.49495610007369,6.62966152725156,3.13354723339259e-106,4.44807029780079e-103
PA3479,-6.71060037071843,8.19082941329309,1.95753842464674e-103,2.22298063502884e-100
PA2512,-8.61271772446968,9.32493864184191,7.04069478924383e-95,6.66284416888775e-92
PA1494,-7.00484894800597,9.74357868995917,5.88773529551858e-92,4.77579442970778e-89
PA2570,-8.11849095142214,5.71815698497771,4.73333825267695e-91,3.35948682483746e-88
PA2069,-8.94372067757328,9.07756633599045,6.83982637724298e-90,4.31517046333174e-87
PA2939,-6.66242893558224,7.80374619221009,8.88582097191857e-90,5.04536914785537e-87
PA2411,-7.95167653126095,7.134015198115,3.419985135131e-89,1.76533414520671e-86
PA2508,-8.38563739397473,6.55265530180077,2.16195586581689e-85,1.02296545050903e-82
PA1876,-6.13241657906219,6.5267275992584,2.27877069569372e-84,9.95296923857609e-82
PA2511,-5.9023741918673,6.93322350586404,2.10220405454578e-83,8.52593901550781e-81
PA0046,5.75542306802157,6.08169862377041,9.42132265637803e-83,3.56628466952763e-80
PA2682,-5.41990100787493,7.93767889961458,1.51854259279492e-82,5.38892802618096e-80
PA2553,-5.42275000120245,6.67791112116049,2.52418277472667e-82,8.43077046758706e-80
PA1877,-6.18566329690582,5.83417363372187,4.26345476745396e-80,1.34488312053353e-77
PA2066,-7.53304324815161,6.50620071529668,6.73176450248824e-80,2.01173467605938e-77
PA1874,-6.16473360590327,9.92473366790144,3.73861858594337e-78,1.06139381654932e-75
PA2552,-4.9716147535258,7.05771383472337,6.40165990276349e-78,1.73088690132815e-75
PA0045,5.63076636971746,7.39006221342676,1.01311335652334e-75,2.61475347197252e-73
PA3418,-4.94784965825271,6.61462166971539,1.87839331718826e-75,4.63718141521518e-73
PA3724,-8.62324079855199,11.4643104470306,1.85128240662378e-74,4.3798256270041e-72
PA2517,-8.75979711821555,3.83804430567575,4.04468189436883e-74,9.18628151849049e-72
PA3363,-4.77403211233903,6.89107801690078,8.98040138990096e-74,1.96118150353299e-71
PA1871,-5.58584773938925,7.16913987801012,2.01874718792284e-72,4.24535056778736e-70
PA2518,-7.26261537409006,5.27111716918746,5.66255730585842e-70,1.14828572795229e-67
PA1875,-6.12828216164741,6.192780186222,2.42040169713708e-69,4.73897959873943e-67
PA4209,-5.10903650645042,7.41574765214185,3.75860636045534e-69,7.11378897155515e-67
PA2190,-8.25569677290195,7.29279083151483,7.75288930445492e-69,1.4200292087321e-66
PA2433,-5.75889060307268,6.76700454002151,1.19200638443103e-68,2.11506632837481e-66
PA0852,-5.61109013128371,8.96588180070488,9.09720947423486e-67,1.56527137559714e-64
PA1174,-4.478156380689,7.34310348979353,1.92801590058619e-66,3.21978655397893e-64
PA4918,5.51608646470187,7.51725916268386,3.27130304729148e-66,5.30698820072029e-64
PA4306,-5.57677582115216,6.23853964885494,2.69304965451192e-64,4.24753776064408e-62
PA4141,-6.43913107484134,10.0270972748747,4.92684384109722e-64,7.56070792695946e-62
PA3049,-8.00565402385401,11.7288898535511,5.76720154334382e-64,8.617413253449e-62
PA1894,-6.77392448778409,4.74479517099012,8.89036978114246e-64,1.29434665685453e-61
PA2591,-5.27129321439171,5.92484980144237,1.25956281199041e-63,1.78794941162039e-61
PA2506,-7.17010133896349,4.66907288440094,1.73466562216724e-63,2.40230034211355e-61
PA2564,-5.08691833542423,5.5131448878046,2.62104467342473e-63,3.543402775168e-61
PA2896,-4.50941835442247,7.49584003959888,3.14357337298878e-63,4.15097897949542e-61
PA0126,5.6523834658109,7.66461174515008,6.47672528331895e-63,8.35791958151932e-61
PA2746,-5.3415991746221,6.85519009166089,2.12244392200945e-62,2.67805257537103e-60
PA2068,-7.59640363453174,6.57205011241855,3.1944912203193e-62,3.943113293255e-60
PA2507,-8.20253884188413,7.90903924072411,4.23483458275098e-62,5.11604058741703e-60
PA2787,-5.41144582072102,5.21506034643494,1.27131212185501e-61,1.50385629747765e-59
PA2426,-6.91139857313787,5.22839430732953,1.49305914367553e-61,1.73012037097748e-59
PA2445,-4.33743022265366,6.91810860271041,1.10578693847681e-60,1.25573164733427e-58
PA2147,-5.20218733892715,6.03705380400204,1.22816105399665e-60,1.36735264011627e-58
PA2381,-4.95556087733583,7.06207378716139,1.25456460162696e-60,1.36988804000728e-58
PA2763a,-5.61821146064599,5.30994298405044,2.13881133895031e-60,2.29135297784149e-58
PA2424,-5.56823502993673,7.29134539813816,3.18819432420186e-60,3.35232729126262e-58
PA2554,-5.72357746478645,6.6002280435136,7.68128172118656e-60,7.92987592961769e-58
PA0047,4.69396125613504,6.13079745250589,1.6281725558128e-59,1.65085067355448e-57
PA3723,-4.12465752030797,7.27600661081067,6.51541265963087e-59,6.4902654528744e-57
PA2443,-5.14271876386345,5.43408420399376,7.05225677749697e-59,6.90391620390135e-57
PA2247,-4.5945016013958,7.19609852610294,9.45443545022783e-59,9.09869228582942e-57
PA4843,4.02587153824369,6.90398089858025,3.84084206314757e-58,3.63471687242532e-56
PA1880,-4.21628792289902,6.09584849450126,8.99623887600767e-58,8.37387612097894e-56
PA3032,-5.24731613093893,6.1399377429929,1.0825852475665e-57,9.91438554142356e-56
PA2519,-5.9953607048746,6.76522806380881,1.42481847606058e-57,1.28414592175745e-55
PA4637a,-5.64388171939017,8.9531060590933,3.28751570768744e-57,2.91664284191395e-55
PA3364,-4.48443936922125,7.55828741334492,4.113899256681e-57,3.59364922760534e-55
PA3551,-4.24979592559062,6.25022691969633,1.63345991843513e-56,1.40527051770828e-54
PA1728,-5.47359111153198,7.33614531242214,2.20062853608723e-56,1.86495057132885e-54
PA2588,-4.87508786385672,5.65255560547338,1.21999750534659e-55,1.0186979169644e-53
PA3361,-6.54757838072474,6.37788079965306,1.61707225791961e-55,1.33068641745906e-53
PA2412,-9.93501250588539,4.13576525591247,5.91963691124253e-55,4.80167119743358e-53
PA2165,-5.76921574992609,5.99053821431208,8.48851871423206e-55,6.78842383935347e-53
PA3365,-5.44335762321809,8.63026732798809,2.249139988373e-54,1.77369678527527e-52
PA2895,-5.02092054834219,5.71375786608832,4.91422784760472e-54,3.82232681078077e-52
PA1985,-5.44313780872682,5.48996337753044,7.68892781561194e-54,5.89969353203305e-52
PA2031,-5.03240216571712,3.63631829987044,1.37839250587111e-53,1.04353501977816e-51
PA2008,-4.10882810783349,5.37981046221751,1.9492623263482e-53,1.45630414329014e-51
PA2475,-4.4654091878621,4.74958154298612,5.06703029720206e-53,3.73644130227446e-51
PA2516,-7.27454484873282,5.09618666329069,8.79098272486416e-53,6.39938460407419e-51
PA3930,-3.82572182820058,7.93026373474061,2.61764410016859e-52,1.88139027857687e-50
PA3924,-3.73681885720915,7.35381030092708,2.72888699493739e-52,1.93682754465681e-50
PA2399,-4.44066396294407,7.26465630750555,2.83822168989593e-52,1.98955836484309e-50
PA1982,-6.6923046747715,6.10112411740134,3.17478384522682e-52,2.19834422843877e-50
PA4621,4.11166857100106,7.4063462333298,4.16987738163163e-52,2.85259804492824e-50
PA2557,-4.19949899138118,5.76298194667855,4.61397049967891e-52,3.08240575556911e-50
PA2072,-4.81659362813194,4.85799709009099,4.61437987360645e-52,3.08240575556911e-50
PA4771,4.1968795243838,6.94192456614508,2.3011464638383e-51,1.5192918164737e-49
PA2134,-7.85485402454959,5.90259913226176,3.13998241782873e-51,2.04928967453236e-49
PA1999,-4.95302685574134,4.44471029989416,3.99925937702594e-51,2.58043122076742e-49
PA2014,-4.21974114385581,6.72763777586641,4.59111451073379e-51,2.92902788673556e-49
PA5235,3.47938894183359,7.44089920706619,5.37137415060833e-51,3.38874026968379e-49
PA4468,-3.82486503297942,5.8289978127048,5.65337908600797e-51,3.52746004948937e-49
PA3530,-5.03022256090594,5.9329287454553,6.28295714737951e-51,3.8776772481327e-49
PA4772,3.78047840820637,7.23692398326129,8.60386988504873e-51,5.25298636637706e-49
PA2007,-4.80483211705624,4.96147361635873,1.20261079639088e-50,7.26428095947598e-49
PA1869,-5.73532958224982,6.83294248167322,2.04245406817851e-50,1.22074254727553e-48
PA4294,-5.07674501832092,3.84916206624441,3.69540952240289e-50,2.18075434058808e-48
PA1130,-4.27262049964528,5.92279938837974,3.72548733774293e-50,2.18075434058808e-48
PA2018,3.61510023211932,7.62807586608677,4.43436960040119e-50,2.56921944806918e-48
PA2143,-6.30623884256896,5.26432862632228,6.09247389715339e-50,3.49424917050878e-48
PA1837a,-5.87018220749083,5.96017365189969,7.28386311141242e-50,4.13577747465997e-48
PA1860,-4.20932714448517,4.63159740282568,1.13968409731555e-49,6.4070557470868e-48
PA4774,4.24139915225271,6.44305360387793,2.24540535253265e-49,1.24994231290984e-47
PA2159,-7.02348237381238,5.78880829939706,2.29542758180065e-49,1.26538231159846e-47
PA0051,-4.36826363188631,6.1353729204917,2.53032381295623e-49,1.38145948172745e-47
PA2371,-4.48775762072475,4.53642441801009,4.10261957856743e-49,2.21854037781961e-47
PA2182,-5.64792905312796,2.5670946827288,4.16352059765639e-49,2.23023301448047e-47
PA5220,-3.95867282735656,7.63966131018392,5.2466367382988e-49,2.78414985047295e-47
PA4495,-5.4556183891452,11.612062171209,1.647247343272e-48,8.66025038435039e-47
PA2013,-4.50010721725759,5.61380434800421,1.80115582571673e-48,9.38253465910057e-47
PA1327,-3.61308620477375,5.75221295486183,4.35269364146651e-48,2.24678131784062e-46
PA3362,-4.71010611145506,5.95165830156812,7.67405378281009e-48,3.92552048457619e-46
PA2171,-7.60129880033321,6.44098359321034,1.38929997872628e-47,7.04325471357842e-46
PA2544,-3.71045399105217,5.96480927679408,1.58015266077696e-47,7.93991752910759e-46
PA2721,-4.44943030239302,4.38102718386409,2.23597133106559e-47,1.11367063313951e-45
PA2009,-4.6239546375254,6.34902870777665,2.52553670426581e-47,1.24695629624533e-45
PA3366,-5.12320289637531,10.2652959462812,4.62023262026361e-47,2.26152420843593e-45
PA2571,-4.2191402452208,5.80966181725446,2.40106236271358e-46,1.16523351243485e-44
PA2067,-7.36178047472218,5.18290011991767,2.90855013018782e-46,1.39955488467851e-44
PA3326,-5.40103502611164,8.62465021775205,3.67492939896398e-46,1.75346631321996e-44
PA2019,3.76965682492568,6.5044520763111,1.41454038518247e-45,6.6931335892217e-44
PA2248,-5.10727996496005,6.10156785991227,1.95411337831525e-45,9.16979815047438e-44
PA2177,-4.3011450481969,5.24115028263103,2.05852654416783e-45,9.58058501457782e-44
PA1733,-3.73845571691525,5.13959980781398,2.63715064210198e-45,1.21737734519147e-43
PA1896,-3.91147774541103,3.65131712288223,3.33861818152787e-45,1.52876403505768e-43
PA3923,-4.33008975950651,8.40327971111403,3.48156603009895e-45,1.58146655351215e-43
PA2033,-3.80783947324785,5.34117016622191,4.9963219377349e-45,2.25151713987768e-43
PA2504,-3.74479068339926,5.30285550292917,1.56740512822365e-44,7.00765851815265e-43
PA3478,-3.91278440173849,6.69899019278928,1.63512523130654e-44,7.25331333074884e-43
PA2015,-4.31282410061497,7.52683308568461,1.6924045708312e-44,7.44920399471284e-43
PA2515,-8.56297001833909,6.77784437978335,2.62664102549009e-44,1.14723598021021e-42
PA2413,-6.94952660945088,5.48786491696772,5.9275181471238e-44,2.56919450682206e-42
PA2249,-5.00700816306943,6.04411964461441,1.72267390727296e-43,7.41010791325443e-42
PA2370,-5.2941743068103,2.22726960112596,1.9673668543636e-43,8.3990293226139e-42
PA3325,-3.6330915322319,4.98764818567808,1.99272244566957e-43,8.44378958694911e-42
PA2304,-4.43018270316659,4.47686931128261,2.01736120453253e-43,8.48487179210054e-42
PA4471,-5.08170442211196,5.48681813731092,2.04628931804655e-43,8.54325790284436e-42
PA3417,-6.07711914563393,5.34980988533436,4.06645590221258e-43,1.68535303742796e-41
PA2427,-7.40223069078424,4.47084583173571,4.67606869339693e-43,1.92396507544259e-41
PA1041,-3.72752864774876,6.70315381109168,9.22863704742446e-43,3.76979864426447e-41
PA0078,4.8186378227054,7.91269252511331,2.7784810727884e-42,1.12687253794947e-40
PA4377,-3.2771090842701,6.85175636086765,3.24500621943261e-42,1.30674789460556e-40
PA1983,-7.0710344430124,4.57536133579986,4.72836649324104e-42,1.89068063018469e-40
PA2400,-4.12613590563984,6.70144774670175,1.56824374962929e-41,6.22691469258399e-40
PA1249,-7.27782147744656,8.14542111995789,1.73507223177128e-41,6.84148620277593e-40
PA2572,-4.56710525089484,5.55977548467522,2.06813782922311e-41,8.09854247884747e-40
PA3520,-5.71065329019061,3.93231445425423,4.43028844231925e-41,1.72295738188279e-39
PA2509,-6.65018327438845,6.4662933966478,5.10477856499816e-41,1.97176412871153e-39
PA1931,-4.0234334627853,3.74178909718995,5.99321309289001e-41,2.29928810415064e-39
PA2573,-4.17658062707537,6.70478903522043,7.01939065889187e-41,2.67490605108645e-39
PA2027,-4.24009691138898,2.8239523508677,7.93784901482054e-41,3.00474044707674e-39
PA4469,-4.94704741186587,5.02425776290974,1.00326118754242e-40,3.7725278297125e-39
PA2168,-5.86630222685607,3.18369116107481,1.18640829383276e-40,4.43185940288316e-39
PA0074,4.36561851518709,8.74963188215998,1.27232600019059e-40,4.72174315626285e-39
PA0352,3.04042987745792,6.43144472801886,1.87820083726323e-40,6.9249508792082e-39
PA0077,4.89182036760905,9.60958611377929,2.12486942672988e-40,7.78387651933693e-39
PA3785,-3.66912606205355,7.48952612793951,2.39947535489282e-40,8.73347504171885e-39
PA2937,-5.39621706660548,4.58774038636555,2.45762420266687e-40,8.88814663868949e-39
PA0091,4.24918091260471,8.30455786045367,2.86285629043371e-40,1.0288163301951e-38
PA3535,-3.09908967217154,7.0846188006478,3.06021139678833e-40,1.09282266106693e-38
PA5471,3.3261357320346,6.68140240783687,3.87068854965476e-40,1.37361059905873e-38
PA2565,-5.59722742472626,3.50289130343895,4.33634909886223e-40,1.52930373809564e-38
PA0122,-4.76049120002797,8.5913937461265,4.5639955530974e-40,1.59965226854858e-38
PA1895,-4.07811564117883,4.56365212315303,1.08875937607112e-39,3.79262315173731e-38
PA2425,-6.6901765293905,4.82641288611042,1.36198990219322e-39,4.71547479552017e-38
PA3416,-5.39504998460954,5.38811947732321,2.41390661234323e-39,8.30676469386961e-38
PA0807,-3.53950998884472,8.62434094942224,4.26039386458816e-39,1.4572600218754e-37
PA3844,-3.20773090450509,6.79373516859599,6.30586008317765e-39,2.1439924282804e-37
PA2152,-4.91347663071155,5.95996140894798,6.62633997780959e-39,2.23954514250017e-37
PA1984,-3.37628760761288,6.6029370199407,1.30378598495648e-38,4.38041232105498e-37
PA2146,-10.6540876997178,8.96595126653747,1.72237487015385e-38,5.75273206631387e-37
PA3104,-3.37420611717989,7.18932729720241,1.79497182384543e-38,5.96014620806687e-37
PA2717,-4.08511907629042,4.82213016609652,1.91435417523512e-38,6.3195947715029e-37
PA2178,-6.12714084408114,3.29190417671037,2.09188667608847e-38,6.86574135654933e-37
PA1881,-4.36927312233375,4.09869340770188,4.61893921101034e-38,1.50726073793774e-36
PA2160,-6.62140819597061,6.42394326021873,4.73402557835991e-38,1.53598841336729e-36
PA2318,-3.59715939638238,4.60449779085836,4.77168805597094e-38,1.53941163532972e-36
PA5440,4.72145304078806,7.99869175912405,5.82177657003395e-38,1.85740275330858e-36
PA3477,-3.3579115093757,8.10659472569564,5.82278425658554e-38,1.85740275330858e-36
PA2815,-3.36394162420601,7.87865136784501,8.12660651623984e-38,2.57781406699496e-36
PA3570,-3.83624194989402,5.96972663304281,1.03226363399356e-37,3.25621828545302e-36
PA2174,-9.51308577745021,6.57227889083192,1.0668215202689e-37,3.34663679120819e-36
PA3559,3.18522635981059,5.3297923631891,1.15059662835541e-37,3.58960860208903e-36
PA1168,-5.7506136709961,2.74559307167529,2.1693164364922e-37,6.73080804721461e-36
PA2150,-6.38523124229568,3.378624223802,2.52880669773777e-37,7.80356762486688e-36
PA2144,-4.88038039763545,6.61499333480965,7.43402476705536e-37,2.2816428447211e-35
PA3569,-4.83867846669304,4.47068090763459,8.86823647001479e-37,2.70719605788946e-35
PA2012,-4.05824141634857,6.80446013429778,9.87920476147247e-37,2.99968580939255e-35
PA0089,4.64952291632225,7.17594901663618,1.37426317276791e-36,4.15056717817883e-35
PA2369,-5.03281169973459,3.89685630128118,1.47504990822067e-36,4.43139332215713e-35
PA1246,-3.73575679951433,3.432338456923,1.53500314951566e-36,4.58723572786839e-35
PA3554,3.23724886889215,5.8764655423845,2.15734598073561e-36,6.41330391550616e-35
PA4619,3.19948180669762,6.18263403686254,2.72628596103085e-36,8.06242275350686e-35
PA1730,-3.81925259462177,5.42663668896983,2.74771451307876e-36,8.08369067630115e-35
PA3330,-4.16938820419428,3.4612692893936,3.47501569476581e-36,1.01706902654022e-34
PA4720,2.96691636862119,7.05011651190752,3.55176242845965e-36,1.03420036250225e-34
PA1892,-3.94410656816642,2.81683778203836,3.67217516360276e-36,1.06380666219064e-34
PA1870,-6.39977250672281,4.94289334739061,4.02406665889783e-36,1.15982997407218e-34
PA4919,4.11019163548961,7.4467134143873,4.60927364030845e-36,1.32179069341775e-34
PA3332,-4.56398060020059,2.87119282225694,5.11336797434582e-36,1.45898006825807e-34
PA2402,-4.55000502011357,7.69914248191653,6.81286025530609e-36,1.9341710264814e-34
PA0076,4.58596811260467,6.82891106586372,7.1021473778777e-36,2.00626829908406e-34
PA2180,-6.11292973402186,4.60066559470823,7.20622645608362e-36,2.02559177315063e-34
PA2153,-6.02024451485737,5.41742860965458,7.93232730401926e-36,2.21870711488775e-34
PA2250,-4.23811841058362,6.73906808904669,8.41013477450138e-36,2.33470920697721e-34
PA1177,-4.59720270461857,3.65990911837435,8.42929530521888e-36,2.33470920697721e-34
PA3546,-3.69786789160897,3.61532489468774,9.36132561347475e-36,2.58027217637425e-34
PA3922,-5.07910682356919,8.17258521809893,1.04976179164086e-35,2.87949152315788e-34
PA1131,-5.71865232741769,5.58526637403638,1.06309617421096e-35,2.90204811402396e-34
PA5425,3.03304933772005,7.61915381645107,1.33378077019829e-35,3.62354412114158e-34
PA0754,-4.02784705192203,5.65751099443602,1.39100763102886e-35,3.76101968046756e-34
PA2555,-5.10144642138735,7.71607269424016,1.67307670192045e-35,4.50224147559446e-34
PA2173,-6.33464878006732,4.69861540387598,2.95216557291444e-35,7.90679062406047e-34
PA2375,-5.98672145527304,3.915868182135,3.33520614310421e-35,8.89075139931722e-34
PA0165,4.23304846513097,6.568478166871,6.19353467175481e-35,1.64331261057121e-33
PA4620,4.38258563135721,4.73986776204241,6.96978941861754e-35,1.84067275901909e-33
PA2305,-4.11892134108306,6.63402799720722,7.90216241320741e-35,2.07724436028665e-33
PA2030,-4.67584320377893,4.92009145934928,1.09204599371385e-34,2.85743647571761e-33
PA4147,-2.91090649154954,7.43538445638342,1.22804696389341e-34,3.19855534907651e-33
PA0382,2.75945892098123,7.38413877741014,1.28916329493966e-34,3.34240602222256e-33
PA2035,-3.82804067184318,4.38521751687659,1.47098126749492e-34,3.79646892583461e-33
PA2448,-3.40481478044471,4.86193188059311,1.54087276848743e-34,3.95885772826771e-33
PA4770,3.26843360709894,7.70061474678055,1.7045732737872e-34,4.35971488674041e-33
PA0672,-3.15986107964494,5.82999259691113,2.03081511912723e-34,5.17083777865669e-33
PA3929,-2.95233471997025,7.17803151794954,2.26856509666929e-34,5.75040741914653e-33
PA1948,-3.19258009601648,5.05076141527036,2.69108799144638e-34,6.79111005130334e-33
PA0111,-3.24454064179024,2.90853944282601,2.82592752377817e-34,7.09983030089046e-33
PA3038,-4.12846945386015,7.78669442843319,3.34830766368376e-34,8.37519423541691e-33
PA2423,-4.02509195359985,5.31929856779285,3.4417624599608e-34,8.57119616125326e-33
PA2071,-3.87296698278849,6.40264986879003,3.52942981389404e-34,8.75113645558531e-33
PA0227,-3.85450215041647,6.27814920172977,3.90335017440046e-34,9.63618360445469e-33
PA5421,-3.96005542159852,7.38467657751874,4.40439257822273e-34,1.08260350905405e-32
PA1899,-7.02388591983366,3.8143989341257,6.57579677224704e-34,1.60936957210425e-32
PA1979,-6.72106679725542,3.42017852687491,6.66425926785304e-34,1.62401991943646e-32
PA2364,-3.52293622459813,3.44978190600068,1.21456659166531e-33,2.94714064422036e-32
PA0079,4.57346868512797,8.22786991575114,1.2531950150617e-33,3.02793246617886e-32
PA2114,-4.19531354408236,7.02186987798283,1.29753709800995e-33,3.12178628919513e-32
PA2363,-3.79181249257543,4.64959741401295,2.44264936442709e-33,5.83589074808418e-32
PA0041,3.49335207385287,8.09810493526963,2.44618175069397e-33,5.83589074808418e-32
PA2169,-8.7317578815897,4.89066678519617,2.4726063471577e-33,5.87425056031859e-32
PA2302,-5.01921091478373,6.98706875516199,2.60304136551892e-33,6.15836203059017e-32
PA1430,-2.78941599827958,7.91113502830316,3.15681086066185e-33,7.43749878292032e-32
PA4709,-3.38072744717257,5.34109055161199,3.38363905514646e-33,7.93896799798413e-32
PA1617,-2.93890958489502,7.04017531363541,3.91364283251761e-33,9.14471769672223e-32
PA2788,-3.93718000846962,4.3884270373914,4.83235739897339e-33,1.12451333243323e-31
PA1930,-4.84386383074938,5.42633537190986,4.93308425221286e-33,1.14326744424754e-31
PA0565,-2.98945574555336,5.61284727704815,5.4713942762908e-33,1.26286897157639e-31
PA0277,4.66857533675385,6.69030855303817,8.96273570993944e-33,2.0603406219043e-31
PA2164,-5.72741807646674,5.55423103019569,1.07013698889012e-32,2.45009589633795e-31
PA4296,-4.18511747949811,5.98730310775994,1.55907578920491e-32,3.55519370727128e-31
PA2477,-3.35043994835247,3.19746335026762,1.71307785976159e-32,3.89074243509052e-31
PA2373,-4.03485405052143,5.05405659719678,2.12833673082518e-32,4.81461990343641e-31
PA1976,-3.84867935453109,4.21462536021887,2.25556835400383e-32,5.08218933096578e-31
PA0090,4.6225441239689,9.20487024386293,3.21396649934092e-32,7.21300465741412e-31
PA0743,-3.81780664847312,5.05870668972257,3.36735669970017e-32,7.52750052791242e-31
PA3791,-2.85056220307272,6.88036398342062,4.92974793356714e-32,1.09769053987428e-30
PA2172,-6.39140045241184,5.83616058075896,6.54666697798017e-32,1.4520302773817e-30
PA2659,-3.58969530029258,7.14017710774844,9.37574704917807e-32,2.06577368900701e-30
PA3250,-3.66524110002384,5.57771768345602,9.38657294406145e-32,2.06577368900701e-30
PA4470,-3.99127975889851,6.78535995959395,1.39308135221079e-31,3.05402158990459e-30
PA0228,-3.4605692350389,6.72750907121838,1.47218442856285e-31,3.21502430206918e-30
PA1736,-3.30318770951641,4.89012375099467,2.57247404933145e-31,5.59636308509731e-30
PA2184,-7.59381403372236,5.5652605916784,2.9922390737647e-31,6.48470742779999e-30
PA0524,-5.18637255820218,9.09625950614384,3.43118915423578e-31,7.40771559610295e-30
PA2338,-4.14306150901867,3.52339363680436,3.89312443330324e-31,8.37316686829386e-30
PA2111,-4.13749209372343,4.58160916804709,4.72186936973169e-31,1.01172733137119e-29
PA2151,-5.38872298923983,6.00032901731328,7.38240718787635e-31,1.57583864709631e-29
PA1745,-4.54036205341301,3.80133428465456,1.23061504607482e-30,2.61701581708345e-29
PA0534,-3.39927997707058,7.51535647932871,1.40567777186405e-30,2.97814865247914e-29
PA2113,-4.56489133438269,5.81541499111611,1.45145431880121e-30,3.06370171827259e-29
PA5113,3.64474775448551,7.21047321924889,1.5665077214013e-30,3.29430771930244e-29
PA2920,-3.25191450535658,5.01986426989365,1.77113689153734e-30,3.71089124359742e-29
PA2112,-4.52557546216538,4.65371867096468,1.81794973820057e-30,3.7949700784937e-29
PA2380,-3.76815093670231,4.06902967828608,2.13427601182789e-30,4.43898139016805e-29
PA2476,-3.1341438648848,4.70401775371775,2.66491330242432e-30,5.52240063181214e-29
PA4702,-2.96290237665273,5.93095982754801,2.86847618266051e-30,5.92262100550776e-29
PA4570,-4.45661960115367,5.09023531749688,3.11426800645207e-30,6.4068165726938e-29
PA0086,4.73028698034379,8.0301995370959,3.208827287991e-30,6.57751672967974e-29
PA2118a,-3.84342475091936,4.25599307705992,3.32118204278327e-30,6.78333512191489e-29
PA0169,3.3274910339577,5.49001123385086,3.3996659039783e-30,6.91874659598164e-29
PA3553,3.83700442466532,4.94929311820697,3.91325998918291e-30,7.93553222092162e-29
PA4825,3.49658105962863,5.84009536433687,4.32138634468507e-30,8.73196856410029e-29
PA3329,-3.47224423194578,3.00216887598634,4.34092331068085e-30,8.74034133264038e-29
PA3549,-3.6250240429503,3.25838877522403,4.87875327548293e-30,9.78853749052724e-29
PA2446,-4.32578851025468,3.98874184907455,5.7723731325813e-30,1.15406812136608e-28
PA0187,-3.27671786115353,4.45518850769871,7.61392858701147e-30,1.5169082988439e-28
PA2468,-3.38136649074327,4.19373105434978,7.9636546563574e-30,1.5810360538041e-28
PA1912,-4.0601739721655,3.97424936742691,8.18169859315773e-30,1.61866496905748e-28
PA2185,-5.59668688640778,4.72746201842643,8.5492634184845e-30,1.68551103090816e-28
PA4210,-5.55125177776694,3.13428702221567,1.09301903251711e-29,2.14746092271008e-28
PA2592,-5.11045115213219,6.85734084421572,1.39517402263798e-29,2.72396230319614e-28
PA1914,-5.13341893739311,4.22421258862767,1.39604267388178e-29,2.72396230319614e-28
PA2385,-5.83483230714847,5.17301452932773,1.49674928656302e-29,2.91045974284412e-28
PA0092,3.28930826663309,5.50124221410698,1.54179441904754e-29,2.98781867281635e-28
PA2003,-3.01916356478527,3.44942242043865,1.59673789980322e-29,3.08376795751112e-28
PA3784,-2.98560077364577,5.96890508973758,1.7077088752886e-29,3.28690542165718e-28
PA0172,3.09839142655212,6.30513825463714,1.82354808280045e-29,3.49800878856113e-28
PA3557,4.77555869161589,1.69350122013968,1.9055100246991e-29,3.64292455226986e-28
PA4311,-2.7626572042422,6.7271595794147,1.93802144402631e-29,3.69264622791322e-28
PA1873,-3.45025085113382,2.88542842224036,2.7248003730049e-29,5.17438679529159e-28
PA0040,3.59381303053731,6.20717227133454,4.07186768495257e-29,7.70668823838691e-28
PA0117,3.00070788273689,7.83998628184265,4.26184230411333e-29,8.03944870523437e-28
PA2000,-4.46059744629124,3.6338728044136,5.08931222609455e-29,9.56858106614730e-28
PA0080,4.51007458667886,6.94983710334401,5.29918614718646e-29,9.93029008043721e-28
PA0087,4.64953959518917,6.6534642421039,5.5301339355772e-29,1.03289804230945e-27
PA4824,3.76521347866889,2.60931831086226,5.71136712575807e-29,1.06325057508375e-27
PA1900,-7.1259917526884,4.19974565182794,5.89299407196145e-29,1.0934777889084e-27
PA1749,-2.85295671825806,7.11804838163028,6.33085586013361e-29,1.17089900891982e-27
PA2145,-6.23054740266457,2.8206052704507,6.57049302665779e-29,1.21127465601828e-27
PA2121,-2.92485099499315,3.94778981703195,6.94590202800292e-29,1.27633759595471e-27
PA1878,-4.49492211779847,4.89385788425059,8.42154850228407e-29,1.54250169019255e-27
PA3540,-5.33835884437845,6.87037420842619,9.87481593781639e-29,1.80286832459554e-27
PA5441,2.8928796357288,8.14588944069879,1.07755927375598e-28,1.96101972961105e-27
PA2587,-3.24734314226839,6.53634140080908,1.1527489526981e-28,2.09115289246639e-27
PA3986,-3.57807455571672,5.92121363325567,1.34777812031465e-28,2.42950424811263e-27
PA2883,-3.61771159268613,5.53874124839368,1.34782289213716e-28,2.42950424811263e-27
PA0072,4.46201872332049,6.04970203502858,1.69538448267033e-28,3.04632692803865e-27
PA0118,2.86741837702961,8.56093115265846,1.8248679243671e-28,3.2686435566424e-27
PA3547,-3.17717559754142,4.09980731212136,2.03118947232799e-28,3.62675906411269e-27
PA3451,-5.23982722948244,5.56259028993697,2.38986853442201e-28,4.25381615625334e-27
