,logFC,logCPM,PValue,FDR
PA0093,3.47918542795948,6.50482527562572,9.95924240844748e-48,6.01580621225157e-46
PA1912,-4.3872361395366,3.96726182327373,3.07791847038718e-47,1.83962327103773e-45
PA3839,3.78645018197644,7.31647157799035,4.44364886270645e-47,2.62823315025492e-45
PA2774,3.42870998036696,6.08839280571606,5.12555793854954e-47,3.00030082217364e-45
PA0105,-4.18371477820282,7.79645764981474,5.57112737888369e-47,3.22784298543894e-45
PA2300,-4.95783134613314,6.94804692603071,7.52943757858646e-47,4.31839864355696e-45
PA1176,-5.13993142915514,4.31947539380724,8.015183255979e-47,4.55102105274488e-45
PA3478,-3.28603565047336,6.55868317248043,2.29063873946506e-46,1.287747204226e-44
PA4571,4.46284022158865,9.53717513432837,2.58579265205162e-46,1.43942457630874e-44
PA2126,3.92087757700769,5.0030935481433,2.93899357627589e-46,1.62015587631986e-44
PA3530,-4.93684947678623,6.05735507969292,8.54390219519696e-46,4.66464198695465e-44
PA4573,-3.87098718625946,6.9277107110266,1.00379862787221e-45,5.42816058005561e-44
PA0107,-4.45667277436146,4.86312811228045,1.09440609151684e-45,5.86229979965344e-44
PA0080,4.50122596420858,6.87745885495066,1.62054273488126e-45,8.59947817631383e-44
PA2517,-6.65444183617773,4.51634883279649,1.6791044787804e-45,8.82773632455102e-44
PA2514,-7.82305879184746,8.53127682414267,2.97593257145675e-45,1.55021515052582e-43
PA1255,-3.97440032615354,4.5304045782597,3.57530624468491e-45,1.84550807793827e-43
PA0176,-3.47291409266051,6.37283843943905,3.78890272342652e-45,1.93814321293836e-43
PA3923,-4.41867540138785,8.38236629615145,3.98409586952785e-45,2.01979431671242e-43
PA2174,-6.20402721478249,5.89327389615455,4.26203846927988e-45,2.14158003792665e-43
PA1869,-3.86195881992469,7.41671768773521,5.27944624113475e-45,2.62953471554062e-43
PA3844,-3.82503645217006,6.72827612721925,5.68076381088722e-45,2.80481538419284e-43
PA1931,-3.52502574086443,4.2924243183547,8.07753968940297e-45,3.95381641003708e-43
PA3730,4.11827666802772,5.12820953929842,1.54213017387025e-44,7.48394455319253e-43
PA4469,-4.69725026014911,5.32430763528363,2.1029715318232e-44,1.00341784518421e-42
PA2143,-5.258896235581,5.57060044642071,2.39947613408527e-44,1.13535212411135e-42
PA2127,3.44892364605975,6.96500384516827,2.88473774900877e-44,1.35368106932825e-42
PA0041,3.52714703529752,8.10505353825874,4.76253337350087e-44,2.21652987661787e-42
PA2158,-5.02286355207409,6.11665081379649,5.0295980451448e-44,2.3217933089701e-42
PA2142a,-6.1360315719162,3.25511507576176,6.84906229643815e-44,3.11161181519794e-42
PA3361,-5.68918051186975,6.89666452067057,6.85014929376088e-44,3.11161181519794e-42
PA0140,3.02471960620461,6.25766752912894,9.03922681221397e-44,4.07339125712309e-42
PA5440,3.65364862614264,7.20351370759225,9.1641707199699e-44,4.09146329562181e-42
PA2072,-3.24636733383186,5.34710056909003,9.22344666853806e-44,4.09146329562181e-42
PA3484,3.28949272531101,7.0843855679716,1.30209127540704e-43,5.7312203579544e-42
PA2171,-6.57772119500991,6.63224004508765,1.87535351302137e-43,8.19096711302717e-42
PA2160,-5.37077767096285,7.023620357921,2.08042745458827e-43,9.01730311996352e-42
PA0110,-4.2250094850071,4.22639101551651,2.09976781662913e-43,9.03218307789409e-42
PA2512,-7.95435979371961,9.56902339233383,3.56288834721534e-43,1.52105864928486e-41
PA3661,5.43753153847907,6.319561821625,4.95510846806798e-43,2.0996347672903e-41
PA1561,3.1175579182972,6.76332290822439,7.10834088149304e-43,2.98971552037907e-41
PA3250,-3.1524327084674,5.86243009049276,7.77523479457165e-43,3.24616052673366e-41
PA2371,-3.38683769305329,5.17172834319825,8.19195244600465e-43,3.39517561959229e-41
PA0210,-7.12569374857125,4.08778514911379,8.36400200076698e-43,3.44136256234456e-41
PA2509,-6.93471025857102,6.99357130754453,1.21321638433527e-42,4.95585800737817e-41
PA0209,-5.14309910702166,4.19894772235015,1.43520937683671e-42,5.82079917262775e-41
PA4709,-4.89465425243318,5.53351594673022,1.51911749273703e-42,6.11741072607154e-41
PA4489,3.53506173231735,9.31705978373251,1.95128030970028e-42,7.80237295667477e-41
PA1837a,-4.58684733554596,6.23294436065617,1.98694900831667e-42,7.88943809036506e-41
PA5373,3.64186036728483,8.11314233830556,2.13961075347544e-42,8.43660406821772e-41
PA0672,-4.5695818023998,6.01652256571552,2.6172118910407e-42,1.02486407705718e-40
PA1728,-5.61150181352115,8.63880731161948,4.9080445679641e-42,1.90875870252741e-40
PA0211,-5.39911143396992,6.03970193176104,5.92562025839181e-42,2.2888212127312e-40
PA1429,4.17371754923305,8.85751724532459,6.37729343143172e-42,2.44664000700468e-40
PA2024,-3.9983811783356,7.09804964110357,8.40808563402186e-42,3.20410135771652e-40
PA0076,4.66353078761002,6.44883191287353,1.93275970260366e-41,7.31613972758906e-40
PA1930,-3.62664495482333,5.82506723178611,2.03737482332007e-41,7.66106903762341e-40
PA1131,-4.26504880392253,5.81857671489296,2.98829589418227e-41,1.11628579520835e-39
PA4495,-4.92034500107938,12.0355344787119,3.09311196570677e-41,1.14788821838451e-39
PA5531,-3.26949031355716,7.80855959976178,4.00081414522624e-41,1.47510537120744e-39
PA0743,-3.32207607941228,5.02842241598598,4.1005792305782e-41,1.50213476588536e-39
PA2142,-4.94817694195611,5.12682499768598,5.04536160196013e-41,1.83638225486728e-39
PA2932,-4.79887451029821,5.95856300817593,7.83898752445093e-41,2.83501727158168e-39
PA2788,-3.44552877101543,4.72640251595549,1.04117929285019e-40,3.74165571190086e-39
PA3364,-3.71858120174751,7.793987812984,1.11100605867639e-40,3.96747949758777e-39
PA2539,4.05281841853768,5.66777788419687,1.12128703674837e-40,3.97916737166077e-39
PA5303,3.85802161976787,6.4801760107382,1.58729954090152e-40,5.59794210760176e-39
PA1051,3.27656538603662,5.67408750028309,1.66357704240889e-40,5.83073484370226e-39
PA5235,3.24694140299764,7.01874857363198,2.531689719432e-40,8.81897805333429e-39
PA2412,-6.20206099843361,3.9723747593884,4.43434992300027e-40,1.53525846724363e-38
PA2411,-6.3800974154183,7.24883904147875,4.7297231490053e-40,1.62759806303346e-38
PA4570,-5.3016208658099,4.89037461207433,5.46761957974208e-40,1.87018939601057e-38
PA2162,-4.77149802000617,5.73886493643848,5.59492178870195e-40,1.90227340815866e-38
PA2367,-3.56834237229108,4.34155668550888,6.27854691172682e-40,2.12199936695148e-38
PA1871,-4.19030455595581,7.38783696018552,6.70236654525265e-40,2.25183652331033e-38
PA2516,-5.4151325652273,5.33284266981511,7.34294973293136e-40,2.45254521079907e-38
PA4491,3.43068530025248,8.44603655263935,7.45425257435302e-40,2.47011339688078e-38
PA1249,-5.38971384840328,7.4658637572064,7.48255555236869e-40,2.47011339688078e-38
PA2717,-2.99245944150531,5.19582507059296,8.9741370646692e-40,2.94538440769894e-38
PA1914,-4.338502614574,5.18732128170385,9.62583457617514e-40,3.14112004158175e-38
PA2565,-4.14961166552397,3.80339131669524,1.06198301754999e-39,3.44567975637077e-38
PA3192,2.78186905526847,6.29485888077667,1.10695479046836e-39,3.57118710243145e-38
PA4296,-3.5556448661906,6.02472934118968,1.70585778717817e-39,5.4722375794337e-38
PA0079,4.13079518452579,8.12537904007617,1.81681053864046e-39,5.79542148224747e-38
PA0187,-3.83015723262718,4.06674785461277,2.54919754406691e-39,8.08622550570499e-38
PA3418,-4.20470681260743,6.79452774433761,3.90822601841417e-39,1.23282818514198e-37
PA2148,-4.46243860775305,4.24932180526041,5.44082229010466e-39,1.70679497034333e-37
PA0094,3.45410861282144,5.49949412331048,6.54728895793548e-39,2.03673386258911e-37
PA2151,-4.33925378646213,6.5163688739052,6.56432365011989e-39,2.03673386258911e-37
PA0101,2.99221617542354,5.52708168568106,8.30411518065263e-39,2.56254163020357e-37
PA4133,-3.53074315117679,9.07453993349034,1.29872167157187e-38,3.9860225141541e-37
PA3080,-3.10970322728295,7.31030938077952,1.51197141097414e-38,4.61557724274794e-37
PA2180,-5.02894954404909,5.44765460751697,2.35193077184219e-38,7.1413170708663e-37
PA1354,-3.24001266096486,4.66284809867112,2.51160275377704e-38,7.58557469997129e-37
PA3560,3.40602959673258,5.48394394980708,2.77086444652115e-38,8.32432186632122e-37
PA5372,3.09237246619913,6.87290171983177,2.98322400900066e-38,8.91512943321354e-37
PA4294,-4.00247792618052,3.72786359070653,4.04651142882751e-38,1.20293674831846e-36
PA4377,-7.20823862855733,10.0730170598263,4.41245272175435e-38,1.30489096636048e-36
PA4470,-3.89722155851303,6.77046455792016,4.96266274268401e-38,1.45999995093056e-36
PA0072,4.2317125202317,5.26857729596118,6.06793801060134e-38,1.77596659918528e-36
PA0563,4.24539556896269,8.44817754574005,6.18138795294062e-38,1.79721189374827e-36
PA3018,2.94181626109749,5.94879755415225,6.20383112318882e-38,1.79721189374827e-36
PA4111,3.50015727117267,8.32637132916316,7.44803982327576e-38,2.14669899068831e-36
PA3553,3.32686098725715,4.9857120070709,8.08062990835427e-38,2.31726346563816e-36
PA1880,-3.26807653226103,6.7314358073304,1.14971757570111e-37,3.28045044966376e-36
PA0929,-3.48064547754986,5.6436919303177,1.16186475411838e-37,3.29853403694209e-36
PA0523,-4.71604011331261,8.52090698249536,1.7309639444546e-37,4.8897578490613e-36
PA0484,-2.88693800127674,6.39279636118915,2.08159646440132e-37,5.85114095290628e-36
PA2753,3.62143951221071,6.42287235227754,2.96328627019535e-37,8.28844307496019e-36
PA2508,-7.63634137027183,7.41648526372854,3.1540319475923e-37,8.7787222541319e-36
PA4621,3.02162093992821,6.04782910146493,3.55457611012219e-37,9.8453088552555e-36
PA2895,-3.57164761761655,5.50407398139948,5.03022373230143e-37,1.38648593941784e-35
PA3731,3.01340454965431,7.69501390505521,6.0487631987119e-37,1.65917282329885e-35
PA2721,-3.63796056471794,4.70150476493737,8.06316596882688e-37,2.20108924860572e-35
PA2026,3.07792379655292,6.06815872661181,8.33506830053881e-37,2.26442668949566e-35
PA1860,-2.94340167637275,5.01651444136468,1.04419920237999e-36,2.82331574814933e-35
PA5113,4.01461673809879,7.40619285178435,1.09971810388844e-36,2.95933620562965e-35
PA2682,-3.82126061251948,7.92230826450518,1.13450191871919e-36,3.03853862947527e-35
PA2427,-5.4269569111375,4.50503847387628,1.36562024983175e-36,3.64037172701627e-35
PA3325,-2.81244418541357,5.17265347323237,1.55384069710721e-36,4.12276050381997e-35
PA2515,-7.53549038465889,7.1694842575352,1.76825708604157e-36,4.66984359746233e-35
PA2581,2.79489397025356,6.68858285348529,1.81366069310296e-36,4.76757658122157e-35
PA2027,-3.75507145614012,4.38436120274828,2.08550948940498e-36,5.4569229865629e-35
PA1870,-4.55194944668997,5.63354692795085,2.15602481336075e-36,5.6155545368176e-35
PA2425,-6.0406052103187,4.80749750173479,2.31915646423466e-36,6.012863198139e-35
PA4322,3.05209820434306,6.83033590735875,2.63591084822049e-36,6.80304627099814e-35
PA3236,-3.28218981895052,6.35593926697947,2.99927174082698e-36,7.70582124181701e-35
PA4919,4.68525660410072,7.68148624754507,3.17816367328646e-36,8.12865465627052e-35
PA2513,-7.10906139538917,8.10207909459741,4.20864134922692e-36,1.07159935340406e-34
PA3554,3.58306336959765,5.87047592019426,5.03955364323229e-36,1.27743685653004e-34
PA0521,-3.08733625820378,4.37262996796397,6.2177342733307e-36,1.56907978684319e-34
PA4156,-3.54706426345258,5.78829351000763,6.67387681694769e-36,1.67673772418712e-34
PA2159,-5.57723981853456,5.93768871995968,8.63514785315714e-36,2.15992817225666e-34
PA3476,-3.06738586002989,9.25054820290155,9.14466734220918e-36,2.27734303373086e-34
PA2518,-5.73050366314741,5.34707445344277,1.1864056970686e-35,2.94166443142163e-34
PA3850,2.93631830710201,7.46319381055661,1.20006706878471e-35,2.9626003550259e-34
PA1289,-4.5848754482531,6.86687068417229,1.78893467056347e-35,4.39721690885689e-34
PA4487,2.78771314862369,7.37181069281252,1.89412694143175e-35,4.63571240234892e-34
PA3688,-3.77050159663148,6.74108257359631,2.0304283233132e-35,4.94797082393664e-34
PA3556,3.51965654591922,3.91053313915213,2.0813058892854e-35,5.05027984588142e-34
PA1878,-3.1989339774492,5.1584535494451,2.34053001768347e-35,5.65511891081139e-34
PA2552,-3.16843057974356,7.13774318795514,2.69924657799056e-35,6.49420426687729e-34
PA3365,-4.64241322128261,9.05052259027203,2.99131489086628e-35,7.16653415626108e-34
PA1898,-3.54090181803637,3.54295448993878,3.16102815089329e-35,7.54131001713112e-34
PA3231,-3.92784280139865,4.36413422570301,3.76303159640521e-35,8.93995539932586e-34
PA2896,-3.24803521744917,7.79524848466798,4.37358786570319e-35,1.03471799589428e-33
PA2790,-3.53376781021452,6.28535210131076,4.61491266892205e-35,1.08728108440412e-33
PA0177,-3.08498067353663,3.41257615833988,5.61594984399619e-35,1.31765963695084e-33
PA0852,-3.97045589086967,9.31804167926637,6.42466580117904e-35,1.50120380325492e-33
PA2519,-4.95058181617699,7.19148645478849,7.22707061512012e-35,1.68177487510869e-33
PA0108,-3.47229971729352,6.14963244186073,7.93346133570064e-35,1.83862014139217e-33
PA1199,-3.06881464387642,8.28191969506437,1.20418748192775e-34,2.77593566851001e-33
PA4877,-3.11488703125198,5.88960225773409,1.20756623832683e-34,2.77593566851001e-33
PA3363,-3.53575381851441,7.06831101465501,1.38558974044649e-34,3.17233005897386e-33
PA5220,-3.0377677750421,7.02228357505491,1.61660401692878e-34,3.68637654944642e-33
PA2630,2.82530813508867,6.44434468598203,1.68715095126182e-34,3.83185724050584e-33
PA3928,-3.07514270059325,4.45276803622923,1.85894865880284e-34,4.20522330067033e-33
PA1190,-3.61682124982846,5.68256629317879,1.93875279042961e-34,4.36834854922989e-33
PA0587,-2.99836669311907,7.22094257193248,2.08888500190826e-34,4.68801938372929e-33
PA2173,-4.40579417418415,4.34824797905124,3.62471886974527e-34,8.10281643402112e-33
PA3559,3.46398862994393,5.56359655600723,5.23112461724511e-34,1.16024709284054e-32
PA2153,-4.2238340325603,5.31742195484864,5.31891200632631e-34,1.17512771875178e-32
PA0106,-3.63128162809381,6.49850945791878,5.82982560124085e-34,1.2830135567382e-32
PA1041,-3.11866299139407,7.19042699305676,9.14229271744089e-34,2.0042447123409e-32
PA2468,-2.88853673149334,4.42523535439442,1.03452087666651e-33,2.25923443758171e-32
PA2554,-3.93576749407451,6.81904881887701,1.05443644092188e-33,2.29390425730056e-32
PA1494,-4.82741267097363,9.6851745272885,1.14372754762525e-33,2.4786584028306e-32
PA2540,3.66584766514318,7.26151790562615,1.18381184795389e-33,2.55577325957499e-32
PA5170,4.80393161424974,11.1798691620725,1.22159390844379e-33,2.62735235308479e-32
PA4703,-3.99170484150284,6.00836809451163,1.3216176576515e-33,2.83175285288498e-32
PA2169,-5.48323411060145,4.77040332886512,1.60612156914501e-33,3.4284053645133e-32
PA0216,-3.32620417104007,6.22742969958695,4.42670257184185e-33,9.41378921457604e-32
PA1881,-3.03372993847725,4.50043633989431,4.68599793359685e-33,9.92802099513541e-32
PA0118,3.17817603828104,8.72538854534516,4.77686651220265e-33,1.00829174930434e-31
PA3986,-3.84775679652952,5.92621511915089,4.91552651018903e-33,1.03371701943901e-31
PA2373,-2.86737864848338,5.58037047527615,5.08816798561182e-33,1.0660744583876e-31
PA1733,-2.73517825014606,5.62761294656066,5.29216846820979e-33,1.10474016773879e-31
PA4918,5.28442376924693,7.37871951798361,6.13533106117771e-33,1.27605896576436e-31
PA3579,2.63494464575854,6.06947543761756,6.47312585461204e-33,1.33367518866468e-31
PA0047,4.37587535033292,5.75547510201273,6.47428230001734e-33,1.33367518866468e-31
PA4328,2.93327476669411,6.84237230329217,6.48281704951481e-33,1.33367518866468e-31
PA2553,-3.2474714238088,6.83991997036373,8.88275046417453e-33,1.82080350669975e-31
PA2183,-3.17064534379254,3.02348786266871,9.51146749951173e-33,1.94266591590747e-31
PA4317,2.94879688942764,8.40837838490842,1.59254570144504e-32,3.24103028415948e-31
PA1069,3.44540294537606,9.68749993669129,2.49860673344565e-32,5.06681751160871e-31
PA2181,-4.52983007456578,5.33257445946998,2.95907095786109e-32,5.97921882517269e-31
PA3570,-3.15044970357234,5.99067711994169,3.04490700067119e-32,6.13084466305356e-31
PA2338,-2.82159597055937,4.14861352792737,5.13630870618786e-32,1.03052865136872e-30
PA3552,3.39798966961675,5.39184692369699,5.90149551100743e-32,1.17988350392606e-30
PA0472,-4.12693896388239,4.78840038670976,6.35576014400291e-32,1.26624582798767e-30
PA5555,3.38759773846371,8.88976131177614,7.56181445733709e-32,1.50125812897762e-30
PA5058,-2.90472599224359,6.32681940155639,8.55089865046559e-32,1.69170740548236e-30
PA1557,3.95163729649473,9.50798176253178,9.00633848172271e-32,1.77562464927853e-30
PA2144,-3.62172565699017,7.13271141242002,9.95927493312997e-32,1.95670460450906e-30
PA4855,2.67326977269992,6.8253174468116,1.35219300963736e-31,2.64750065817963e-30
PA0111,-4.21481080191899,3.63599278996495,1.42232492700988e-31,2.77524430775329e-30
PA5025,2.7720587471209,6.68167658977717,1.43179014660316e-31,2.78414536041531e-30
PA4467,-3.81667783848612,6.10712591219914,1.63235337207511e-31,3.16331141523634e-30
PA4325,-2.78422944621448,6.03762006694657,2.00187586938963e-31,3.86620788652869e-30
PA2166,-4.78012910176419,5.29017615755448,2.13522926922629e-31,4.10977348836165e-30
PA1327,-2.84881348258329,6.43439083545355,2.69682238641828e-31,5.17316132097398e-30
PA4913,-3.36220376872886,6.33105517548338,3.13854197914593e-31,6.00021594531669e-30
PA5101,-2.51096509956464,5.0992423404067,3.1793540434864e-31,6.05784303990462e-30
PA4900,-4.78232299577427,5.77511890053819,3.30266896624017e-31,6.27175732117447e-30
PA5508,3.32146617120635,7.51731218951131,3.39812370523649e-31,6.43151546611093e-30
PA5304,3.18292190611416,9.02704888302973,5.76452376121262e-31,1.08740750552044e-29
PA0117,2.69937036029319,7.44694749696269,8.8946025445422e-31,1.67230308767916e-29
PA2145,-4.9247925403678,3.55942851708208,1.07669699181429e-30,2.01765198664077e-29
PA3929,-2.58566315000987,6.76484158886463,1.09124364202079e-30,2.0381846708533e-29
PA4261,2.86009294751649,7.10794551055246,1.35828200925327e-30,2.52863122902953e-29
PA4293,-2.67643309633261,4.93593156759107,1.39750515031013e-30,2.59314844557547e-29
PA3670,2.71979604981444,5.01051387651338,1.74458576195098e-30,3.22663125614256e-29
PA3887,2.58640033402034,6.82810192532133,2.15165139616452e-30,3.9665833205916e-29
PA1899,-5.89148599214067,3.22825338809015,2.52783161126997e-30,4.64499284426889e-29
PA4147,-3.65188090655116,7.69094856851937,2.58380780314802e-30,4.73045473669917e-29
PA2571,-3.55416508137305,6.79031973783527,2.59100285860064e-30,4.73045473669917e-29
PA3785,-2.74138868573418,7.81351729560474,2.81915495844387e-30,5.13050059424497e-29
PA2150,-3.95935166318846,4.01722143849317,2.86160044895461e-30,5.19110777928571e-29
PA2413,-4.4281408586098,5.33873928190977,2.94201941194474e-30,5.31999561179052e-29
PA0073,3.70064460938824,3.32594634038183,3.10783600351007e-30,5.60199772315244e-29
PA2386,-4.44607572283575,6.16605702662377,5.45241041328024e-30,9.79708428057126e-29
PA5441,2.98835160949938,7.80882761627638,8.71177504135446e-30,1.56042456418961e-28
PA3485,2.87988282912265,5.17340826563684,9.87052219845436e-30,1.76241588184981e-28
PA3274,-4.14801187150762,4.89354108684909,1.044254508094e-29,1.85870755390524e-28
PA4321,2.83094018330665,6.35889800561915,1.10117149723457e-29,1.95389117540559e-28
PA4211,-4.04004349605732,3.02758517743256,1.55801116401359e-29,2.75588392189071e-28
PA2684,3.3677220288321,8.53502675095848,1.86756060042992e-29,3.29317052460903e-28
PA2155,-4.18474326355624,4.09300336546383,2.1360897426878e-29,3.75502091609329e-28
PA2573,-2.73844398578983,7.01134590594887,2.28182846589806e-29,3.99883395968185e-28
PA3879,3.11657955680503,7.50084738663619,2.30010301021431e-29,4.01845688984518e-28
PA3104,-2.58044504537071,7.44675271075435,3.01543423972306e-29,5.25203546415569e-28
PA4305,-2.66028807363162,4.21031655620093,3.02692336886386e-29,5.25592381908532e-28
PA0534,-3.65518485581901,7.36893889846976,3.05250718601322e-29,5.28418774456801e-28
PA0471,-3.4625094709613,4.10783481860263,3.24056775094944e-29,5.59268805163858e-28
PA5207,2.43675080155592,6.18629229433013,3.61682862354347e-29,6.20433623096068e-28
PA5027,3.68164244995422,8.42681548665875,3.85202997555923e-29,6.58789945820039e-28
PA1982,-6.21038335859252,7.42669274980065,6.32927269500352e-29,1.07920751838528e-27
PA3584,3.06086929805713,8.58181082265888,7.45758830101396e-29,1.26779001117237e-27
PA3715,2.58895588784378,5.93942068924587,7.7036567552727e-29,1.30571233004294e-27
PA3641,3.04009380272136,7.85253245796225,9.58369286088221e-29,1.61953000190742e-27
PA0588,-3.04362868645394,9.40076136676102,1.00251312400199e-28,1.68910074720573e-27
PA1555,3.27334472461058,8.78868043212303,1.0768381181354e-28,1.80896060200379e-27
PA4702,-2.97667647973975,5.71138099609193,1.33375050601251e-28,2.23393373838909e-27
PA2536,2.63505230479145,6.46354107341643,1.52021695162644e-28,2.53876230921615e-27
PA0866,-4.95021054552388,8.92792120676763,1.88289392164112e-28,3.13521163843939e-27
PA2321,3.49316064889158,6.3838084830782,1.9481982087713e-28,3.23446474543959e-27
PA0215,-3.84289571999998,3.98577304295296,2.00204791281157e-28,3.31417727374463e-27
PA1112a,-2.58694549595183,4.83643432478614,2.27015518543076e-28,3.74707591362669e-27
PA2172,-4.73266473051208,5.66997194475364,2.38872297270481e-28,3.92801260567597e-27
PA0188,-3.36701835430886,3.87337971279001,2.39361106298677e-28,3.92801260567597e-27
PA4320,2.55670292240932,6.80150441722302,2.8636354983612e-28,4.68579895092072e-27
PA3394,-2.83396919215238,3.32168184700202,2.88644587053661e-28,4.70955162439852e-27
PA2500,2.71984815423359,6.24739822905748,3.43926866355713e-28,5.59546345893335e-27
PA2381,-3.64432178845986,7.56913090280761,4.09513420391384e-28,6.64347771709222e-27
PA0755,-3.24763238847448,4.05625228772247,5.16640891277849e-28,8.31016141834455e-27
PA1872,-2.25693096522193,6.2205890935867,5.30702919724051e-28,8.51223496664735e-27
PA1845,3.50213713640666,7.27490200731885,5.55700229954133e-28,8.88807297374525e-27
PA0082,2.89578498484612,7.91509393039199,6.49894314116032e-28,1.03654492009855e-26
PA1356,-2.70443179698842,3.76877440127987,8.02665072527139e-28,1.27661968678126e-26
PA5553,2.73220283834975,7.2968855378936,8.26685881980127e-28,1.31115151896178e-26
PA0235,-3.07352252496739,4.41017054250266,8.46217374234047e-28,1.33839059913675e-26
PA0208,-3.94365249088127,7.47749156341833,1.08194853021922e-27,1.70647326516243e-26
PA0586,-2.92427786258007,7.09487253785031,1.2014899423661e-27,1.88976728331156e-26
PA1349,-3.72818754870427,3.95641990764436,1.46772795534178e-27,2.30214346144492e-26
PA1353,-3.59163891548262,3.37368994343807,1.51476716634453e-27,2.36937960619952e-26
PA3326,-3.07469342975922,8.73804315742601,1.52156314541428e-27,2.37347130210501e-26
PA2365,-3.59504243412765,4.99464913254248,1.76572652110249e-27,2.74679320186848e-26
PA5507,3.51926971360719,7.04020112082315,2.15046865318533e-27,3.33616421114379e-26
PA5510,2.77652710345835,5.90628667640735,3.61056633808704e-27,5.58604786584693e-26
PA0100,2.36539667722203,6.80211744212833,3.71267127860382e-27,5.72840965215013e-26
PA3366,-3.9305578292397,10.3918924714111,3.7777565825771e-27,5.81303573871891e-26
PA3899,-3.59873865904427,4.7147124757376,4.34004279920512e-27,6.66020621996937e-26
PA3569,-3.49404914350071,4.21086321446534,4.39054176894756e-27,6.71954074503619e-26
PA4387,-2.61400510613638,7.65351309108811,5.71702304341936e-27,8.7261443119718e-26
PA0064,2.35789865678264,5.7012495513111,7.40435335799672e-27,1.12712917873205e-25
PA1173,-2.82812103369105,3.43995939691034,8.27583260594746e-27,1.25579522730928e-25
PA2699,-2.8761133895675,3.92798048542854,8.29382194859068e-27,1.25579522730928e-25
PA4318,2.41854392160175,6.78910283712547,8.56417025759387e-27,1.2932808170909e-25
PA4362,-2.47851104350325,5.33569728430601,9.34652534407746e-27,1.40768092582684e-25
PA2122,-2.49019156230237,4.73901668346129,1.33943288243931e-26,2.01198410224614e-25
PA2135,-4.31979848934138,3.8256480935399,1.40229365119255e-26,2.10085048851486e-25
PA2894,-2.54534817878571,6.73935953549931,1.54103823169131e-26,2.30263554724823e-25
PA4213,-3.97194658484255,3.64417009611105,1.68840044256622e-26,2.51620412411837e-25
PA5554,3.38298366197006,10.7198881213777,1.74333585599243e-26,2.59127251055629e-25
PA3307,-3.19398198930428,4.76403999156004,1.81770260851436e-26,2.69475598202207e-25
PA3261,-2.20858512769218,6.62115646274059,3.31121799137919e-26,4.89611868621121e-25
PA3562,3.28754286873015,6.55383653372595,3.38127899872716e-26,4.98672783240853e-25
PA3561,3.36990976835066,5.16957552831879,3.60237060059415e-26,5.29903115807606e-25
PA0109,-3.3873441326173,4.51467092524831,4.15900898858644e-26,6.10202920857721e-25
PA2204,2.73312971678373,5.91236021775482,4.54770588501707e-26,6.65512216884714e-25
PA2396,-3.42157031560297,6.10541545061925,5.10878586448938e-26,7.44209993539992e-25
PA0754,-2.80748621826273,5.12432182038233,6.04222688336463e-26,8.77436425671212e-25
PA5359,-2.71941719999464,6.05233258797649,6.31207051507638e-26,9.14284091443972e-25
PA2167,-3.22677375586975,5.49374467844829,6.74331352220442e-26,9.74262956210604e-25
PA1837,3.02240507548482,5.73262802613852,7.17020004023081e-26,1.03330953879265e-24
PA3191,2.53563247434414,5.67747680254225,7.27522411803508e-26,1.04579044410641e-24
PA5557,3.15156922878941,9.35786553138976,9.07172700578509e-26,1.297462618107e-24
PA1983,-7.03268918823535,6.26273370392669,9.31265475902518e-26,1.3285742141142e-24
PA0659,2.7408892355288,7.45985024234495,9.46061225187432e-26,1.34629965829931e-24
PA3957,-2.75045103915589,5.17982076730472,1.04096081685222e-25,1.47764387952172e-24
PA1784,-3.07416650364987,4.79008760350787,1.09430866214695e-25,1.54949740241157e-24
PA4704.2,-4.01268461503646,3.96246898561439,1.13664930739723e-25,1.60544645955261e-24
PA0752,-2.37540254570725,4.37799532063812,1.14003291653503e-25,1.60623000002131e-24
PA1730,-2.64989383159065,5.65035948081267,1.15733958027011e-25,1.62657775662715e-24
PA4925,-2.80479867470134,5.13856431588049,1.27249010569181e-25,1.78399970867114e-24
PA2030,-3.67814853244055,5.44728696853036,1.52910561107149e-25,2.13848809351329e-24
PA2176,-2.83846413967226,5.80723281741988,1.59418343850644e-25,2.22402298865837e-24
PA3859,2.42991392533293,7.30031910976178,1.61114240163592e-25,2.24217317560999e-24
PA3858,-2.43165284332895,7.18906314269329,1.86506638922905e-25,2.58288950196159e-24
PA4142,-3.19043648756402,4.66414049035578,2.00180206665872e-25,2.76550660206526e-24
PA1732,-2.59905778468895,4.89257216315341,2.10461906718491e-25,2.90049200569804e-24
PA2424,-3.9478120238482,7.17759818089086,2.45714898471973e-25,3.37813364049362e-24
PA2544,-2.33392242430585,6.13908555827458,2.61848586720006e-25,3.59124704201979e-24
PA3740,-2.41528958680599,4.87897797257836,2.78470655866476e-25,3.81001538315627e-24
PA0905.1,-2.41857621343226,7.41455351712686,2.84510522239334e-25,3.88329506075707e-24
PA4899,-2.98779319585207,5.77510211818767,3.04613463344239e-25,4.14771041934914e-24
PA1272,2.29033018828083,5.23936798268568,3.19098178361364e-25,4.33454415487039e-24
PA1736,-2.711432918522,6.08692577772434,3.22083593631118e-25,4.36465547646178e-24
PA2154,-4.61015070160815,3.64655909616845,3.42934539784586e-25,4.636148373564e-24
PA4632,3.03627578230033,7.17307453701415,3.49700714335656e-25,4.71639110688327e-24
